title,Ratings,Counts,Preference Ratio
Paul McCartney Really Is Dead: The Last Testament of George Harrison (2010),2.5,3,-0.4737107626758202
Digital Dharma,2.5,3,-0.4737107626758202
Commandos Strike at Dawn (1942),2.5,3,-0.4737107626758202
A.P.E.X. (1994),2.5,3,-0.4737107626758202
Tale in the Darkness (2009),2.5,3,-0.4737107626758202
Shadow Warriors 2 (Assault on Devil's Island) (1997),2.5,3,-0.4737107626758202
Bad Channels (1992),2.5,2,-0.4738810227687649
Gunman Called Nebraska (1966),2.5,2,-0.4738810227687649
Follow Me: The Yoni Netanyahu Story (2012),2.5,2,-0.4738810227687649
John Apple Jack (2013),2.5,2,-0.4738810227687649
Campfire (2004),2.5,2,-0.4738810227687649
Down and Out with the Dolls (2001),2.5,2,-0.4738810227687649
The Girl with the Red Hair (1981),2.5,2,-0.4738810227687649
Journey to the End of the Night (2006),2.5,2,-0.4738810227687649
Desirable Teacher 2 (1982),2.5,2,-0.4738810227687649
The Land Beyond the Sunset (1912),2.5,2,-0.4738810227687649
Three Guys Named Mike (1951),2.5,2,-0.4738810227687649
"Con, The (1998)",2.5,2,-0.4738810227687649
Where Is Parsifal? (1985),2.5,2,-0.4738810227687649
Those Who Kill - Shadow of the Past (2012),2.5,2,-0.4738810227687649
Motherland (2015),2.5,2,-0.4738810227687649
Cyber Wars (2004),2.5,2,-0.4738810227687649
Bad Karma (2012),2.5,2,-0.4738810227687649
"Bisturi, la mafia bianca (1973)",2.5,2,-0.4738810227687649
Airplane vs Volcano (2014),2.5,2,-0.4738810227687649
The Sand Storm (2014),2.5,2,-0.4738810227687649
Gun Hill (2014),2.5,2,-0.4738810227687649
Room 205 (2007),2.5,2,-0.4738810227687649
Kin (2018),2.5,2,-0.4738810227687649
Mystery in Mexico (1948),2.5,2,-0.4738810227687649
Arabian Adventure (1979),2.5,2,-0.4738810227687649
Vinylmania: When Life Runs at 33 Revolutions Per Minute (2012),2.5,2,-0.4738810227687649
Motel Cactus (1997),2.5,2,-0.4738810227687649
Design for Scandal (1941),2.5,2,-0.4738810227687649
Full Eclipse (1993),2.5,2,-0.4738810227687649
Jesus liebt mich (2012),2.5,2,-0.4738810227687649
"Ja, Ik Wil! (2015)",2.5,2,-0.4738810227687649
Blind Alley (1939),2.5,2,-0.4738810227687649
Snuff 102 (2007),2.5,2,-0.4738810227687649
Backlash (1956),2.5,2,-0.4738810227687649
Can I Do It 'Till I Need Glasses? (1977),2.5,2,-0.4738810227687649
Birds in the Spring (1933),2.5,2,-0.4738810227687649
Alive or Preferably Dead (1969),2.5,2,-0.4738810227687649
The Goddess of Spring (1934),2.5,2,-0.4738810227687649
I Love You Rosa (1972),2.5,2,-0.4738810227687649
Tasting Menu (2014),2.5,2,-0.4738810227687649
In-Shadow: A Modern Odyssey (2017),2.5,2,-0.4738810227687649
Sonny Boy (1989),2.5,2,-0.4738810227687649
Armageddon (Tin dei hung sam) (Heaven Earth Great Ambition) (1997),2.5,2,-0.4738810227687649
Virginity (2008),2.5,2,-0.4738810227687649
The Spell (1977),2.5,2,-0.4738810227687649
Devil Hides in Doubt (Sollbruchstelle) (2008),2.5,2,-0.4738810227687649
Buckaroo Banzai Declassified (2002),2.5,2,-0.4738810227687649
When Good Ghouls Go Bad (2001),2.5,2,-0.4738810227687649
When a Man Falls (2007),2.5,2,-0.4738810227687649
Baciami Ancora (2010),2.5,2,-0.4738810227687649
Oh My God (2009),2.5,2,-0.4738810227687649
Zombie Ass: Toilet of the Dead (2011),2.5,2,-0.4738810227687649
Chronesthesia (2016),2.5,2,-0.4738810227687649
Ugly Nasty People (2017),2.5,2,-0.4738810227687649
Bad Grandmas (2017),2.5,2,-0.4738810227687649
Impure Thoughts (1986),2.5,2,-0.4738810227687649
Ultrà (1992),2.5,2,-0.4738810227687649
He Was Cool (2004),2.5,2,-0.4738810227687649
"Entrepreneur, The (L'industriale) (2011)",2.5,2,-0.4738810227687649
Fishing Naked (2015),2.5,2,-0.4738810227687649
The Worthy (2016),2.5,2,-0.4738810227687649
Enquiring Minds: The Untold Story of the Man Behind the National Enquirer (2014),2.5,2,-0.4738810227687649
First Winter (2012),2.5,2,-0.4738810227687649
Metamorphosis (1990),2.5,2,-0.4738810227687649
The Gerson Miracle (2004),2.5,2,-0.4738810227687649
Gold Coast (2015),2.5,2,-0.4738810227687649
Prince Bayaya (1950),2.5,2,-0.4738810227687649
Kuch Naa Kaho (2003),2.5,2,-0.4738810227687649
Pentimento (1979),2.5,2,-0.4738810227687649
La petite reine (2014),2.5,2,-0.4738810227687649
The Cradle Will Fall (2004),2.5,2,-0.4738810227687649
Svyato (2005),2.5,2,-0.4738810227687649
Backstreet Dreams (Backstreet Strays) (1990),2.5,2,-0.4738810227687649
Bokhandlaren som slutade bada (1969),2.5,2,-0.4738810227687649
How the Toys Saved Christmas (1996),2.5,2,-0.4738810227687649
The Last Summer (2007),2.5,2,-0.4738810227687649
Oesje! (1997),2.5,2,-0.4738810227687649
The Scheming Gambler's Paradise (1905),2.5,2,-0.4738810227687649
The Giant King (2012),2.5,2,-0.4738810227687649
What on Earth! (1966),2.5,2,-0.4738810227687649
Little Galicia (2015),2.5,2,-0.4738810227687649
Archie To Riverdale and Back Again (1990),2.5,2,-0.4738810227687649
The Scarf (1951),2.5,2,-0.4738810227687649
The Last Party (2016),2.5,2,-0.4738810227687649
Violent Summer (1959),2.5,2,-0.4738810227687649
Princess and the Pony (2011),2.5,2,-0.4738810227687649
The Kiss (2004),2.5,2,-0.4738810227687649
Anatolian Eagles (2011),2.5,2,-0.4738810227687649
Pacific Banana (1981),2.5,2,-0.4738810227687649
به نام پدر,2.5,2,-0.4738810227687649
Price of Glory (2000),2.5,2,-0.4738810227687649
Ambush (1950),2.5,2,-0.4738810227687649
The Edge (1968),2.5,2,-0.4738810227687649
Call Me (1988),2.5,2,-0.4738810227687649
"Gore, Quebec (2014)",2.5,2,-0.4738810227687649
Dirty O'Neil (1974),2.5,2,-0.4738810227687649
Creature from Black Lake (1976) ,2.5,2,-0.4738810227687649
Space Warriors (2013),2.5,2,-0.4738810227687649
Attack on the Iron Coast (1968),2.5,2,-0.4738810227687649
Sub Zero (2005),2.5,2,-0.4738810227687649
Demolishing and Building Up the Star Theatre (1901),2.5,2,-0.4738810227687649
Il Giovane Normale (1969),2.5,2,-0.4738810227687649
"Private Files of J. Edgar Hoover, The (1977)",2.5,2,-0.4738810227687649
"Playroom, The (2012)",2.5,2,-0.4738810227687649
Ritual (2013),2.5,2,-0.4738810227687649
Clown of the Jungle (1947),2.5,2,-0.4738810227687649
L'argent (1928),2.5,2,-0.4738810227687649
Bullet to Beijing (1995),2.5,2,-0.4738810227687649
Thunder Birds (1942),2.5,2,-0.4738810227687649
Three Seats for the 26th (1988),2.5,2,-0.4738810227687649
Shut Up and Kiss Me! (2004),2.5,2,-0.4738810227687649
Happy Burnout (2017),2.5,2,-0.4738810227687649
Humongous (1982),2.5,2,-0.4738810227687649
Severed Footage (2013),2.5,2,-0.4738810227687649
The Simple Things (1953),2.5,2,-0.4738810227687649
Black Level (2017),2.5,2,-0.4738810227687649
Peek-a-boo (1954),2.5,2,-0.4738810227687649
Natalee Holloway (2009),2.5,2,-0.4738810227687649
Seventh Horse of the Sun  (Suraj Ka Satvan Ghoda) (1993),2.5,2,-0.4738810227687649
Solstorm (2007),2.5,2,-0.4738810227687649
Seeking Asylum (1979),2.5,2,-0.4738810227687649
Crime at the Chinese Restaurant (1981),2.5,2,-0.4738810227687649
Assassin (1969),2.5,2,-0.4738810227687649
Playing Dead (2013),2.5,2,-0.4738810227687649
The Hidden Child (2013),2.5,2,-0.4738810227687649
Future Kick (1991),2.5,2,-0.4738810227687649
Way... Way Out (1966),2.5,2,-0.4738810227687649
Call of the Wild (Call of the Wild 3D) (2009),2.5,2,-0.4738810227687649
The Fight Within (2016),2.5,2,-0.4738810227687649
Eve's Christmas (2004),2.5,2,-0.4738810227687649
Do Not Disturb (2012),2.5,2,-0.4738810227687649
The Emperor of California (1936),2.5,2,-0.4738810227687649
"Great Stone Face, The (1968)",2.5,2,-0.4738810227687649
Warning from Space (Uchûjin Tôkyô ni arawaru) (1956),2.5,2,-0.4738810227687649
27: El club de los malditos (2018),2.5,2,-0.4738810227687649
The Escape (2009),2.5,2,-0.4738810227687649
Blood Shot (2013),2.5,2,-0.4738810227687649
Ursul (2011),2.5,2,-0.4738810227687649
Attack of the 5 Ft. 2 Women (National Lampoon's Attack of the 5 Ft 2 Woman) (1994),2.5,2,-0.4738810227687649
Code Blue (2011),2.5,2,-0.4738810227687649
Om-Dar-Ba-Dar (1988),2.5,2,-0.4738810227687649
Frits and Franky (2013),2.5,2,-0.4738810227687649
Pretty Smart (1987),2.5,2,-0.4738810227687649
Swelter (2014),2.5,2,-0.4738810227687649
The Eyes (2017),2.5,2,-0.4738810227687649
Grace Jones: Bloodlight and Bami (2017),2.5,2,-0.4738810227687649
Desistfilm (1954),2.5,2,-0.4738810227687649
OK Connery (1967),2.5,2,-0.4738810227687649
Something Big (1971),2.5,2,-0.4738810227687649
Hammer & Tickle (2007),2.5,2,-0.4738810227687649
Something Evil (1972),2.5,2,-0.4738810227687649
MGS: Philanthropy (2009),2.5,2,-0.4738810227687649
Private Pluto (1943),2.5,2,-0.4738810227687649
The Falcon (1981),2.5,2,-0.4738810227687649
Everything Beautiful Is Far Away (2017),2.5,2,-0.4738810227687649
Night Game (1989),2.5,2,-0.4738810227687649
The Ringer (1964),2.5,2,-0.4738810227687649
Daddy Duck (1948),2.5,2,-0.4738810227687649
Pleasant Days (2002),2.5,2,-0.4738810227687649
More Wild Wild West (1980),2.5,2,-0.4738810227687649
Kalamity (2010),2.5,2,-0.4738810227687649
Double Or Nothing (1937),2.5,2,-0.4738810227687649
Three Sisters (1970),2.5,2,-0.4738810227687649
Thin Ice (1937),2.5,2,-0.4738810227687649
"Human Factor, The (1979)",2.5,2,-0.4738810227687649
L'assedio dell'Alcazar (1940),2.5,2,-0.4738810227687649
Judging Japan (2016),2.5,2,-0.4738810227687649
Men Are From Mars... And That’s Where I’m Going! (2014),2.5,2,-0.4738810227687649
VHS Forever?: Psychotronic People (2014),2.5,2,-0.4738810227687649
Maalik (2016),2.5,2,-0.4738810227687649
O Quatrilho (1995),2.5,2,-0.4738810227687649
The Home Teachers (2004),2.5,2,-0.4738810227687649
Prest-O Change-O (1939),2.5,2,-0.4738810227687649
Face 2 Face (2017),2.5,2,-0.4738810227687649
Riverdance: Live from Geneva (2001),2.5,2,-0.4738810227687649
Isabella (2006),2.5,2,-0.4738810227687649
Bulldog Drummond's Revenge (1937),2.5,2,-0.4738810227687649
Funkytown (2011),2.5,2,-0.4738810227687649
Erik the Conqueror (1961),2.5,2,-0.4738810227687649
Tender Scoundrel (1966),2.5,2,-0.4738810227687649
Grey Lady (2017),2.5,2,-0.4738810227687649
10 Mountains 10 Years (2010),2.5,2,-0.4738810227687649
The Keeper - The Legend of Omar Khayyam (2005),2.5,2,-0.4738810227687649
Raid on Entebbe (1976),2.5,2,-0.4738810227687649
Çalgı Çengi (2011),2.5,2,-0.4738810227687649
The Four Skulls of Jonathan Drake (1959),2.5,2,-0.4738810227687649
Live (2014),2.5,2,-0.4738810227687649
The Journey (2014),2.5,2,-0.4738810227687649
Welcome to Blood City (1977),2.5,2,-0.4738810227687649
The Jetsons & WWE: Robo-WrestleMania! (2017),2.5,2,-0.4738810227687649
City on Fire (1979),2.5,2,-0.4738810227687649
It Waits (2005),2.5,2,-0.4738810227687649
Lee Rock (1991),2.5,2,-0.4738810227687649
Southern Fried Bigfoot (2007),2.5,2,-0.4738810227687649
The Gypsy and the Gentleman (1958),2.5,2,-0.4738810227687649
Knives of the Avenger (1966),2.5,2,-0.4738810227687649
Le cousin (1998),2.5,2,-0.4738810227687649
Tickle Me (1965),2.5,2,-0.4738810227687649
King Neptune (1932),2.5,2,-0.4738810227687649
Devil Times Five (a.k.a. Peopletoys) (1974),2.5,2,-0.4738810227687649
The Kill Hole (2012),2.5,2,-0.4738810227687649
The Halfway House (2004),2.5,2,-0.4738810227687649
"Anna: the Pleasure, the Torment (1973)",2.5,2,-0.4738810227687649
Visiting One's Son (1967),2.5,2,-0.4738810227687649
Oddballs (1984),2.5,2,-0.4738810227687649
The Sound (2017),2.5,2,-0.4738810227687649
All American Chump (1936),2.5,2,-0.4738810227687649
All Eyes And Ears (2015),2.5,2,-0.4738810227687649
Cupid (1997),2.5,2,-0.4738810227687649
Camouflage (2001),2.5,2,-0.4738810227687649
Vaya con Dios (2002),2.5,2,-0.4738810227687649
The Green Lie (2018),2.5,2,-0.4738810227687649
Sequence Break,2.5,2,-0.4738810227687649
The Real Glory (1939),2.5,2,-0.4738810227687649
The Frog Princess (1954),2.5,2,-0.4738810227687649
Bwoy (2016),2.5,2,-0.4738810227687649
Vassilissa the Beautiful (1977),2.5,2,-0.4738810227687649
Tangled: Before Ever After (2017),2.5,2,-0.4738810227687649
Boats (2013),2.5,2,-0.4738810227687649
Baby Love (1968),2.5,2,-0.4738810227687649
Viva Max! (1969),2.5,2,-0.4738810227687649
The Killer Wore Gloves (1974),2.5,2,-0.4738810227687649
Buster & Chauncey's Silent Night (1998),2.5,2,-0.4738810227687649
As If I'm Crazy (2016),2.5,2,-0.4738810227687649
Cold Trail (Köld slóð) (2006),2.5,2,-0.4738810227687649
Irish Jam (2006),2.5,2,-0.4738810227687649
Hungerford (2014),2.5,2,-0.4738810227687649
I Am What I Am (1967),2.5,2,-0.4738810227687649
Morrer por Amor (2015),2.5,2,-0.4738810227687649
The Inspector (1962),2.5,2,-0.4738810227687649
Blue Hill Avenue (2001),2.5,2,-0.4738810227687649
The First Time (1983),2.5,2,-0.4738810227687649
The Innocents (1987),2.5,2,-0.4738810227687649
The First Time (1969),2.5,2,-0.4738810227687649
The Divine Lady (1929),2.5,2,-0.4738810227687649
Calling Dr. Kildare (1939),2.5,2,-0.4738810227687649
Happy Go Ducky (1958),2.5,2,-0.4738810227687649
Lunch Wagon (1981),2.5,2,-0.4738810227687649
The Healer (2017),2.5,2,-0.4738810227687649
Bulldog Drummond's Peril (1938),2.5,2,-0.4738810227687649
Falling Sky (2002),2.5,2,-0.4738810227687649
Mr. Average (2007),2.5,2,-0.4738810227687649
Thundercrack! (1975),2.5,2,-0.4738810227687649
The First (2014),2.5,2,-0.4738810227687649
Clean Pastures (1937),2.5,2,-0.4738810227687649
Crooks Anonymous (1962),2.5,2,-0.4738810227687649
"Good Morning, Miss Dove (1955)",2.5,2,-0.4738810227687649
I Am Here....Now (2009),2.5,2,-0.4738810227687649
Zeppelin (1971),2.5,2,-0.4738810227687649
I Am Jesus (2011),2.5,2,-0.4738810227687649
Clara and Me (Clara et moi) (2004),2.5,2,-0.4738810227687649
Underground (1976),2.5,2,-0.4738810227687649
Producing Adults (2004),2.5,2,-0.4738810227687649
Mahler on the Couch (2010),2.5,2,-0.4738810227687649
"Strange Case of the End of Civilization as We Know It, The (1977)",2.5,2,-0.4738810227687649
Mortadelo and Filemon: Mission Implausible (2014),2.5,2,-0.4738810227687649
Green Legend Ran (1992),2.5,2,-0.4738810227687649
Lulu (2005),2.5,2,-0.4738810227687649
Лягушка-путешественница (1965),2.5,2,-0.4738810227687649
Blondie of the Follies (1932),2.5,2,-0.4738810227687649
I Am Omega (2007),2.5,2,-0.4738810227687649
Crossplot (1969),2.5,2,-0.4738810227687649
The Invisible Man (1984),2.5,2,-0.4738810227687649
Family Fever (2014),2.5,2,-0.4738810227687649
Crossing the Last Line (1991),2.5,2,-0.4738810227687649
Ring of Fire (2013),2.5,2,-0.4738810227687649
Illegal in Blue (1995),2.5,2,-0.4738810227687649
"Jew in the Lotus, The (1998)",2.5,2,-0.4738810227687649
The Lazarus Papers (2010),2.5,2,-0.4738810227687649
"Age of Innocence, The (1934)",2.5,2,-0.4738810227687649
Winter Storage (1949),2.5,2,-0.4738810227687649
12 Days of Christmas Eve (2004),2.5,2,-0.4738810227687649
Rat Man (1988),2.5,2,-0.4738810227687649
Manufractur (1985),2.5,2,-0.4738810227687649
A More Perfect Union (1989),2.5,2,-0.4738810227687649
Destiny: The Tale of Kamakura (2017),2.5,2,-0.4738810227687649
Trapped (1982),2.5,2,-0.4738810227687649
Patrioticheskaya Komediya (1992),2.5,2,-0.4738810227687649
Pornography: A Thriller (2009),2.5,2,-0.4738810227687649
Dark Forces (Harlequin) (1980),2.5,2,-0.4738810227687649
A Night In the Woods (2012),2.5,2,-0.4738810227687649
Last Woman on Earth (1960),2.5,2,-0.4738810227687649
Hijacking Agatha (1993),2.5,2,-0.4738810227687649
Wicked Stepmother (1989),2.5,2,-0.4738810227687649
Winning Ticket (2018),2.5,2,-0.4738810227687649
Jackson County Jail (1976),2.5,2,-0.4738810227687649
Emerald Cowboy (2002),2.5,2,-0.4738810227687649
Life Is Beautiful (2013),2.5,2,-0.4738810227687649
Egyptian Melodies (1931),2.5,2,-0.4738810227687649
Catherine of Russia (1963),2.5,2,-0.4738810227687649
Dudes & Dragons (2015),2.5,2,-0.4738810227687649
A.R.C.H.I.E. (2016),2.5,2,-0.4738810227687649
"Place of One's Own, A (1945)",2.5,2,-0.4738810227687649
Captain Video: Master of the Stratosphere (1951),2.5,2,-0.4738810227687649
Jungle Jitters (1938),2.5,2,-0.4738810227687649
Reilly: Ace of Spies (1983),2.5,2,-0.4738810227687649
Home Made Home (1951),2.5,2,-0.4738810227687649
Mio cognato (2003),2.5,2,-0.4738810227687649
The Party (1990),2.5,2,-0.4738810227687649
The Builder (2010),2.5,2,-0.4738810227687649
Breakthrough (1979),2.5,2,-0.4738810227687649
Philosophy Coffee (2015),2.5,2,-0.4738810227687649
The Man with Icy Eyes (1971),2.5,2,-0.4738810227687649
The Black Kung Fu Experience (2012),2.5,2,-0.4738810227687649
Turquaze (2010),2.5,2,-0.4738810227687649
Tropical Carmine (2014),2.5,2,-0.4738810227687649
Act Like You Love Me (2013),2.5,2,-0.4738810227687649
Star Wars Downunder (2013),2.5,2,-0.4738810227687649
2033 (2010),2.5,2,-0.4738810227687649
For Hire (1999),2.5,2,-0.4738810227687649
A Wrinkle in Time (2003),2.5,2,-0.4738810227687649
Into the Mirror (2003),2.5,2,-0.4738810227687649
Iddarammayilatho (2013),2.5,2,-0.4738810227687649
The Case of the Howling Dog (1934),2.5,2,-0.4738810227687649
Hitman's Run (1999),2.5,2,-0.4738810227687649
Palace of Electricity (1900),2.5,2,-0.4738810227687649
Beautiful Prison (2016),2.5,2,-0.4738810227687649
The Cashier Wants to Go to the Seaside (2001),2.5,2,-0.4738810227687649
Wuthering Heights (1953),2.5,2,-0.4738810227687649
Children of Sorrow (2012),2.5,2,-0.4738810227687649
A Perfect Christmas List (2014),2.5,2,-0.4738810227687649
Men in the City 2 (2015),2.5,2,-0.4738810227687649
Forbidden Films (2014),2.5,2,-0.4738810227687649
"No eres tú, soy yo (2010)",2.5,2,-0.4738810227687649
The Veil (2017),2.5,2,-0.4738810227687649
I prosseneti (1976),2.5,2,-0.4738810227687649
Girl Fight (2011),2.5,2,-0.4738810227687649
Tee for Two (1945),2.5,2,-0.4738810227687649
Breaking with Old Ideas (1976),2.5,2,-0.4738810227687649
Shaggy Christmas Trees (2014),2.5,2,-0.4738810227687649
Battle Planet (2008),2.5,2,-0.4738810227687649
Zhongkui: Snow Girl and the Dark Crystal (2015),2.5,2,-0.4738810227687649
.hack//Beyond the World (2012),2.5,2,-0.4738810227687649
Tutto tutto niente niente (2012),2.5,2,-0.4738810227687649
"Surgeon, The (1995)",2.5,2,-0.4738810227687649
The Night My Mother Killed My Father (2016),2.5,2,-0.4738810227687649
Action in Arabia (1944),2.5,2,-0.4738810227687649
The London Nobody Knows (1967),2.5,2,-0.4738810227687649
Lonesome Cowboys (1968),2.5,2,-0.4738810227687649
Shiloh 2: Shiloh Season (1999),2.5,2,-0.4738810227687649
Lost Boundaries (1949),2.5,2,-0.4738810227687649
Card Subject To Change (2010),2.5,2,-0.4738810227687649
Skies Above the Landscape (Nebo iznad krajolika) (2006),2.5,2,-0.4738810227687649
Dreamfish (2016),2.5,2,-0.4738810227687649
Possibility of an Island (2008),2.5,2,-0.4738810227687649
Dansen op de vulkaan (2014),2.5,2,-0.4738810227687649
Chicago Massacre: Richard Speck (2007),2.5,2,-0.4738810227687649
Winepress (1974),2.5,2,-0.4738810227687649
Sister of Mine (2017),2.5,2,-0.4738810227687649
Kill (2008),2.5,2,-0.4738810227687649
"Long Ride Home, The (2003)",2.5,2,-0.4738810227687649
Master and Tatyana (2015),2.5,2,-0.4738810227687649
Kept Husbands (1931),2.5,2,-0.4738810227687649
Marie and Bruce (2004),2.5,2,-0.4738810227687649
"Redhead from Wyoming, The (1953)",2.5,2,-0.4738810227687649
Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa? (1968),2.5,2,-0.4738810227687649
Scavengers (2013),2.5,2,-0.4738810227687649
Loco Fever (2001),2.5,2,-0.4738810227687649
"Truth of Lie, The (Die Wahrheit der Lüge) (2011)",2.5,2,-0.4738810227687649
Our Little Differences (Die feinen Unterschiede) (2012),2.5,2,-0.4738810227687649
The Boxer from Shantung (1972),2.5,2,-0.4738810227687649
Zalacaín el aventurero (1955),2.5,2,-0.4738810227687649
The Blood of Jesus (1941),2.5,2,-0.4738810227687649
Wild Women (1970),2.5,2,-0.4738810227687649
My American Cousin (1985),2.5,2,-0.4738810227687649
Fighting Back (1982),2.5,2,-0.4738810227687649
Die Konferenz der Tiere (1969),2.5,2,-0.4738810227687649
Der böse Onkel (2013),2.5,2,-0.4738810227687649
About Love (2005),2.5,2,-0.4738810227687649
High Time (Big Daddy) (1960),2.5,2,-0.4738810227687649
Hennessy (1975),2.5,2,-0.4738810227687649
True Confessions of a Go-Go Girl (2008),2.5,2,-0.4738810227687649
My Tutor Friend (2003),2.5,2,-0.4738810227687649
Basil (1998),2.5,2,-0.4738810227687649
Tales from the Mist: Inside 'The Fog' (2002),2.5,2,-0.4738810227687649
Kikoriki. Deja Vu (2018),2.5,2,-0.4738810227687649
A Journey into Bliss (2004),2.5,2,-0.4738810227687649
Steve Byrne: Champion (2014),2.5,2,-0.4738810227687649
Ray of Sunshine (1933),2.5,2,-0.4738810227687649
Zid (2014),2.5,2,-0.4738810227687649
